X,av_tt,maxdelay_NBSB,saturation_NBSB,maxdelay_EBWB,saturation_EBWB
0.4125,619.9409681227863,34.820512820512825,1.3135292542509038,28.407284768211923,1.2224581052694232
0.425,618.9647326507395,31.46099290780142,1.1811913223359678,30.97784810126582,1.2772144421200373
0.4125,602.2710622710623,30.650793650793652,1.1212042747516597,28.23776223776224,1.2183011391778107
0.4,603.7304452466907,32.18705035971223,1.179467478766205,27.393728222996515,1.2042260239124905
0.3875,597.9782082324455,32.30578512396694,1.1652967923485091,26.942122186495176,1.2000713640271718
0.375,603.8009592326139,35.45161290322581,1.307552320291174,25.777049180327868,1.1792928008140422
0.3875,596.5989847715736,36.672413793103445,1.3722341022491167,24.24199288256228,1.1291583280405524
0.4,596.9106699751861,31.73109243697479,1.1560017213983054,25.273037542662117,1.1479405806887237
0.4125,604.299634591961,35.09615384615385,1.3246326276463263,27.064748201438853,1.1881101044034974
0.425,594.9938650306749,33.29770992366412,1.2620492488604793,25.656565656565657,1.13632317699418
0.4375,606.3556116015133,30.87096774193548,1.1715927750410509,29.345195729537366,1.2332646131457676
0.425,605.0498753117207,32.0,1.2058823529411764,26.915194346289752,1.1746779229526634
0.4375,601.0098522167488,32.48936170212766,1.2413228552717748,27.38490566037736,1.1783794956593634
0.45,621.33069828722,29.786885245901644,1.1403412217941662,31.220149253731343,1.2752642958810045
0.4375,623.457711442786,29.370689655172413,1.1000880540064573,33.34364261168385,1.3252086983407194
0.425,599.9876390605687,29.66666666666667,1.0925313945803043,29.35820895522388,1.2397382904887162
0.4125,620.9608540925267,38.994152046783626,1.4648456672301902,27.412587412587413,1.197332283977421
0.425,611.9844357976654,31.30952380952381,1.1740997539700293,28.26640926640927,1.2120522855632696
0.4125,600.3003754693367,33.480000000000004,1.2569240795047247,27.835664335664337,1.2082385672707643
0.425,616.1963190184049,32.193548387096776,1.2145467405399033,29.403636363636366,1.2408456914258676
0.4125,617.4547647768395,34.328244274809165,1.293256110134029,31.74744027303754,1.2953094049781104
0.4,613.4101941747573,33.02542372881356,1.220923146009751,28.786516853932582,1.2366803278688525
0.3875,606.0631834750911,33.098591549295776,1.2069251887439947,27.089605734767026,1.2035375409756386
0.4,597.4078624078624,32.06521739130435,1.1732627118644068,26.3978102189781,1.1789195354624635
0.3875,585.4974489795918,31.949640287769782,1.1459239781798634,26.138461538461534,1.1804963303744098
0.375,606.6047087980173,32.72727272727273,1.1666666666666667,27.55298013245033,1.2193005648359572
0.3625,572.7821522309712,33.780701754385966,1.2042819151317619,25.9741935483871,1.190606645042518
0.375,591.0322580645161,35.69047619047619,1.3188792528352231,25.01498127340824,1.160383290911813
0.3875,594.0077319587629,33.10434782608696,1.2072201462501164,26.986798679867984,1.2011253565875413
0.4,601.3602941176471,32.87121212121212,1.2134564415764,28.844290657439444,1.2379588531669865
0.3875,594.1116751269036,33.16666666666667,1.210406873075053,26.30769230769231,1.1847177467478223
0.4,595.7854406130268,35.836879432624116,1.3457846823669106,24.921768707482993,1.1376927801282928
0.4125,611.8181818181819,30.164473684210527,1.095310796074155,30.059701492537314,1.2605220900504976
0.4,601.4420803782506,27.96923076923077,0.9332026952695267,32.306666666666665,1.3062319438712342
0.3875,600.572472594397,31.413223140495873,1.1159160153100631,29.867313915857608,1.2624258935343562
0.375,587.1446700507614,33.76119402985075,1.2228116710875334,26.102739726027398,1.187037522959853
0.3875,593.5985312117504,33.17708333333333,1.2109383703853747,27.903114186851212,1.2219982487042438
0.375,604.3300248138958,35.30508474576271,1.3005280844935192,26.235507246376812,1.1901394834967547
0.3875,591.45,33.90983606557377,1.2475067642907824,25.246575342465754,1.1573133865591814
0.4,578.8748419721871,31.536,1.1457540588533741,23.5632183908046,1.095182926829268
0.4125,595.5012224938876,32.46491228070175,1.2109503573972635,27.95422535211268,1.2112356719989925
0.4,591.5655339805825,30.528985507246375,1.0907755755993356,26.156028368794324,1.172485086767896
0.3875,594.6805736636245,33.945454545454545,1.2492440865974395,27.464788732394368,1.2121873364730509
0.4,590.8962868117798,32.9296875,1.2162959667852906,26.60204081632653,1.1842635212888377
0.4125,613.3375,31.991803278688522,1.1885263084340714,29.536842105263155,1.2489384449735368
0.4,596.2051282051282,31.4453125,1.1409472049689442,27.250950570342205,1.2007115948095437
0.3875,607.0558375634517,34.608,1.280908385903688,29.076124567474054,1.2467983980454016
0.4,622.0398593200468,33.15966386554622,1.2273663203243792,31.475,1.2912033359809372
0.3875,619.1780821917808,36.57142857142857,1.3680065524193548,29.24742268041237,1.2502535734068037
0.4,608.5096153846154,31.88059701492537,1.1637698970037453,30.28813559322034,1.2683268047006158
0.3875,597.9876543209876,34.53900709219858,1.2776677485593164,26.781021897810216,1.1962415383160623
0.4,589.059405940594,33.355555555555554,1.2366755496335777,25.632142857142856,1.1581266545910545
0.4125,614.1588785046729,31.7578125,1.177188862797719,29.487632508833926,1.247827084634703
0.4,624.8029556650247,32.98425196850393,1.2189365003580808,30.545454545454547,1.2734375
0.3875,597.4329501915709,33.45528455284553,1.2250107788186415,26.58365758754864,1.191486342780672
0.4,593.6695018226003,35.30597014925373,1.3237291270344533,26.929824561403507,1.192671009771987
0.4125,599.6564417177914,33.01438848920863,1.2361873254224527,26.888489208633093,1.1833459047890131
0.425,628.5661310259579,35.26315789473684,1.339244951712028,32.24909747292419,1.3039925240558945
0.4375,630.4197530864197,32.064,1.223677644710579,32.488888888888894,1.3074555403556773
0.425,613.5111662531017,32.99122807017544,1.2491827893082255,32.14576271186441,1.3018949240975843
0.4125,615.2168367346939,35.07518796992481,1.3237942122186497,29.89156626506024,1.256841356007787
0.425,650.9730363423212,33.59375,1.2742544459644323,34.96393442622951,1.3546593170031638
0.4125,612.025,32.306451612903224,1.2035129124495076,29.968531468531467,1.258531366284626
0.4,615.3701380175659,36.41228070175438,1.3689622982413876,29.15916955017301,1.2448380206479173
0.4125,601.1749347258485,32.825,1.2275842968912278,27.66554054054054,1.2038931311593395
0.425,623.4340991535671,34.16535433070867,1.297222184564077,33.72274143302181,1.3325072798473743
0.4125,619.6125,33.77777777777778,1.2698863636363635,30.33333333333333,1.2664250642974046
0.425,616.7334905660377,32.26229508196722,1.217599234815878,29.635714285714286,1.2464501660955494
0.4125,614.2307692307693,34.8018018018018,1.3127691619796202,29.17647058823529,1.2407129375428962
0.425,640.0877192982456,34.13274336283186,1.2959325290914914,33.21561338289963,1.322979976156298
0.4125,628.5806451612904,32.82352941176471,1.2275171065493649,33.060402684563755,1.3199156019730305
0.4,603.6936936936937,34.28846153846153,1.2795499158721255,27.673076923076923,1.2109972202918695
0.4125,614.7971360381862,32.328244274809165,1.2045400880111627,30.38235294117647,1.2674713188193858
0.4,586.4267676767677,32.34166666666667,1.1872745426436484,27.3277027027027,1.2026053900358513
0.3875,598.8574938574939,34.38931297709924,1.2705918155454516,26.675182481751825,1.1937002465509394
0.4,599.1288343558282,34.00714285714285,1.2668688300777147,27.798561151079138,1.2139945652173914
0.4125,599.6504369538077,33.544117647058826,1.259734566179108,26.875486381322958,1.1829919692941786
0.425,632.3975155279503,33.94308943089431,1.288383233532934,34.76271186440678,1.3511754605388675
0.4125,612.8059332509271,30.689075630252105,1.1232077068605002,30.79069767441861,1.2760574018126891
0.4,613.9642857142857,33.19166666666667,1.2288946773788605,30.58116883116883,1.2741400360972504
0.3875,597.3453608247422,33.495726495726494,1.2270370156968942,28.2967032967033,1.2305488408955816
0.375,587.562254259502,34.215384615384615,1.2464028776978417,24.235042735042736,1.139798977252689
0.3875,605.1605231866826,34.673758865248224,1.2839851147078032,27.70503597122302,1.2176031669484204
0.4,598.4727272727273,34.226027397260275,1.2767535521312787,28.514084507042256,1.2305816250926156
0.4125,598.9759036144578,33.074074074074076,1.2388781431334623,29.12162162162162,1.239443155452436
0.4,590.0127388535032,32.08474576271187,1.174260433174855,27.5,1.2068181818181818
0.3875,598.3495145631068,35.716814159292035,1.3312725790466449,27.039087947882734,1.2023545233055273
0.4,588.0872913992298,31.917293233082702,1.165665488810365,26.227450980392156,1.1743981758373205
0.3875,604.7594936708861,33.61290322580645,1.2328803170082347,27.618055555555554,1.2156532716179256
0.4,616.793349168646,34.13492063492063,1.2726546152057658,30.31879194630873,1.268940232429441
0.4125,607.5621890547263,31.208695652173915,1.1499151447605058,29.48314606741573,1.2477255773222626
0.4,599.1521197007481,33.1271186440678,1.2258090304425688,27.226148409893995,1.2000973393900065
0.4125,623.2627646326276,34.41525423728813,1.296881645810481,31.49310344827586,1.2903056719728083
0.425,585.7349081364829,30.81512605042017,1.150467604549319,26.9375,1.1753253303742561
0.4125,607.206982543641,32.064,1.191991017964072,28.975694444444443,1.2360414568540214
0.4,623.2541567695962,33.412213740458014,1.2393477267534838,32.663430420711975,1.3124442683047657
0.3875,603.2029339853301,29.66423357664233,1.0105370523241044,29.092592592592595,1.2471323347926058
0.375,602.4289405684755,35.48461538461539,1.3091263819640147,26.7406015037594,1.2016589343455644
0.3875,593.2043530834341,35.271186440677965,1.3114120072545767,25.51485148514852,1.1644571681990608
0.4,587.5584415584416,29.427419354838705,1.0263257056727868,27.031007751937985,1.195225121881273
0.3875,594.1534713763702,34.23893805309734,1.2634214058813231,26.14391143911439,1.1806331283395504
0.4,601.8275418275418,34.13592233009709,1.2726998009101251,28.05281690140845,1.2199855654575122
0.4125,627.2248803827752,36.38235294117647,1.3742191519071065,31.678456591639872,1.2939601852091809
0.425,602.0665083135392,33.23015873015873,1.2592337627671082,28.889261744966447,1.2281030468619798
0.4375,621.8079800498754,32.69565217391305,1.249715045592705,33.68881118881119,1.3321224701608718
0.425,608.2222222222222,31.044247787610615,1.161513179958414,31.608695652173914,1.2907720830093896
0.4125,597.9095354523228,30.9921875,1.138895891101588,28.76190476190476,1.2309954910525576
0.4,598.1081081081081,37.031496062992126,1.393100148841165,26.902684563758392,1.1919826618435823
0.4125,609.1891891891892,33.70642201834862,1.2668011085267479,29.21967213114754,1.2417097196225984
0.425,603.6739659367397,31.0,1.159392789373814,29.353159851301115,1.2396149949341437
0.4125,592.9663212435233,34.36666666666667,1.294859359844811,26.442379182156134,1.1710039454280594
0.425,602.8065739570164,34.439655172413794,1.307973201796363,29.555172413793102,1.24451512430694
0.4375,613.4417344173442,34.239669421487605,1.3093169201062032,32.50381679389313,1.3077736026303428
0.45,633.6330049261084,31.067164179104473,1.1963728080711027,34.62277580071174,1.350956372232968
0.4375,611.6336633663366,33.207142857142856,1.270073441293058,31.593625498007967,1.2878310214375788
0.425,604.5075757575758,33.81954887218045,1.2834200821280046,29.526717557251906,1.2438289645249765
0.4375,672.4526066350711,33.51401869158879,1.2819894829097285,38.43910256410256,1.4146585508213123
0.425,616.2350119904077,34.0,1.2906574394463668,32.36054421768707,1.3062397747941246
0.4125,610.6307490144546,33.018181818181816,1.2363586303564278,29.5609756097561,1.2494821290639702
0.4,611.3222079589217,33.96402877697842,1.2649067994069052,29.29056603773585,1.2476649059520744
0.4125,609.7607052896725,34.53488372093023,1.3018365472910927,32.614379084967325,1.3117788769027419
0.4,607.8780773739742,34.28888888888889,1.2795690213869084,29.669934640522875,1.2556861989205859
0.4125,640.0346020761245,37.81481481481482,1.4254741340931352,37.015290519877674,1.3834858531028955
0.425,626.6086956521739,34.41935483870968,1.30718341694691,31.77777777777778,1.294314381270903
0.4375,616.1953727506427,31.7007874015748,1.2082357533177204,32.76190476190476,1.3132267441860466
0.425,621.5297092288242,30.832061068702288,1.151289631970639,31.832191780821915,1.2954463596604062
0.4125,609.305724725944,33.16535433070867,1.2429746179746182,29.10452961672474,1.2390464885848125
0.425,590.3341584158416,30.25170068027211,1.1225942142091827,28.793893129770993,1.2256904421596202
0.4125,599.7267080745341,32.59285714285714,1.2169027553642937,27.254612546125465,1.1931731107154997
0.425,611.311475409836,36.34615384615385,1.3782135076252724,27.860377358490563,1.201202527545654
0.4375,611.7215189873418,33.09166666666667,1.265532251681836,30.06934306569343,1.2517295788323826
0.45,603.28125,31.841059602649004,1.2280574043261232,32.03846153846153,1.294936156280694
0.4375,620.7323232323232,32.108333333333334,1.2255385413963145,33.27368421052632,1.323789939892439
0.425,605.5845771144278,31.884615384615387,1.2006669978003266,29.193220338983053,1.2356873119408713
0.4125,616.6405228758169,33.252427184466015,1.2468613138686127,33.46232876712329,1.3270620616370197
0.4,608.082191780822,35.38392857142857,1.327009210194297,28.07692307692308,1.2205479452054795
0.4125,614.2014742014742,34.8448275862069,1.3145157662723226,33.25333333333334,1.3233675715333824
0.4,607.3052362707535,39.4051724137931,1.478601509516517,29.285714285714285,1.247560975609756
0.4125,618.0816831683169,37.375,1.4101550623289754,30.522968197879855,1.2704539072775907
0.425,618.0896226415094,32.422413793103445,1.2246586483569764,32.320512820512825,1.3054343514478384
0.4125,611.7288557213931,35.40909090909091,1.3370288248337026,29.17832167832168,1.2407557079662939
0.425,597.5581395348837,33.256637168141594,1.260338728359891,28.00367647058824,1.2050676119207038
0.4375,602.1721854304636,33.28,1.2729223901098905,29.22761194029851,1.2301800076599005
0.45,619.0666666666667,31.059701492537314,1.1960595867371457,33.477815699658706,1.327204144616725
0.4375,607.6913265306123,30.746153846153845,1.1659101468958863,33.07220216606498,1.319670341665757
0.425,596.8346253229975,32.095238095238095,1.210158840984465,28.605263157894733,1.2208711651533937
0.4125,595.4981084489281,33.72340425531915,1.2675365643819902,29.073260073260073,1.2383195858878027
0.425,598.7284768211921,32.18181818181818,1.2140245928880025,29.612781954887218,1.245900282053971
0.4125,591.2405063291139,34.724137931034484,1.3096054888507722,27.151943462897528,1.1904440838658943
0.425,606.4833759590792,32.67768595041322,1.2357701806063852,31.813380281690144,1.2950554606482039
0.4125,607.9661016949152,32.97169811320755,1.2342567303940697,29.254355400696866,1.2425078304765187
0.4,603.321385902031,34.41269841269842,1.28508417896679,28.891803278688528,1.2390064684521107
0.4125,622.8083028083028,36.53076923076923,1.3797163039108713,31.62271062271062,1.2928655751926674
0.425,614.9170616113744,35.24285714285715,1.3384916187796563,28.83108108108108,1.226633109505711
0.4375,617.0185614849188,33.29166666666667,1.2733774360808154,30.65798045602606,1.2660964725881854
0.45,627.0330969267139,30.94736842105263,1.191326530612245,33.564625850340136,1.3290617975457861
0.4375,614.5786163522013,30.07317073170732,1.134457189201715,31.44642857142857,1.2844974446337307
0.425,616.2043795620438,33.261538461538464,1.2605430701420255,31.164983164983163,1.2812934500770357
0.4125,590.1923076923077,33.58064516129032,1.2613308881320409,27.215328467153284,1.1921313402514844
0.425,610.5365853658536,34.49593495934959,1.3101579071411737,29.762411347517727,1.2494729044389994
0.4375,601.8718592964824,30.77570093457944,1.1672595549000044,29.12274368231047,1.2274079583488287
0.425,605.941475826972,35.07017543859649,1.3320483771297413,28.563380281690144,1.2197924706285912
0.4375,641.7558139534884,33.823076923076925,1.2937717274765264,35.28476821192053,1.3623310810810811
0.425,613.3908754623922,33.891666666666666,1.2863217576187103,31.644366197183096,1.2915225373849182
0.4125,613.8694638694639,36.4,1.3748751248751248,29.169435215946848,1.2405503319924391
0.425,607.0807453416149,32.21238938053098,1.2153846153846157,29.945762711864404,1.253802010020573
0.4125,593.375,34.008849557522126,1.2797885174934356,26.98134328358209,1.1858634661048617
0.425,611.4196762141968,34.3801652892562,1.305656108597285,29.6797385620915,1.2475034229196786
0.4375,621.9121140142518,34.785714285714285,1.3291287767673805,32.71197411003236,1.312178472497032
0.45,611.576354679803,30.88135593220339,1.188529088913282,31.620462046204622,1.2850148494653244
0.4375,605.9416767922236,30.637795275590555,1.1609391636376991,29.814545454545453,1.2453347969264543
0.425,629.3705463182898,34.18939393939394,1.2981712959945777,33.96928327645051,1.3370362442610704
0.4125,602.291407222914,36.421487603305785,1.3756729995668049,27.435986159169552,1.1979442552654813
0.425,596.6174661746618,30.8859649122807,1.153900128639925,28.241610738255034,1.2113985782774015
0.4125,605.5133079847909,34.61261261261261,1.3050376224504279,28.922033898305088,1.2347819473122463
0.425,630.3953488372093,34.91970802919708,1.3263820578398584,33.49324324324324,1.3282314864355191
0.4125,619.545983701979,33.774647887323944,1.2697513079081053,33.46278317152103,1.3270700440347338
0.4,593.8957816377172,34.45323741007194,1.286881394863228,26.16988416988417,1.1728570374741811
0.4125,581.4974619289341,29.285714285714285,1.0463414634146342,26.81521739130435,1.1813469715133378
0.4,595.5683269476373,32.99230769230769,1.2193256003730475,27.921985815602834,1.2169164338328677
0.4125,615.0126582278481,34.89830508474576,1.3166806481522362,30.55944055944056,1.2712230390963533
0.425,616.9889840881273,36.16528925619835,1.3718679427895475,30.045296167247386,1.2561299658648006
0.4375,638.4439083232811,32.779661016949156,1.2531023784901758,33.67361111111111,1.3318209940193853
0.425,611.1210191082803,33.927927927927925,1.2877760769735402,31.106529209621996,1.2800245922111857
0.4375,600.4230317273796,30.0,1.130952380952381,30.023569023569024,1.2505887630368957
0.425,618.3034647550777,33.73134328358209,1.2798542425819885,31.78,1.2943606862396366
